,country_pre,behavior,level,survey_response_information_version,value,group
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Thailand,Thailand,vaccine,high,1,90,Broad
Thailand,Thailand,vaccine,high,2,90,Broad
Thailand,Thailand,vaccine,high,3,90,Broad
Thailand,Thailand,vaccine,high,4,91,Broad
Thailand,Thailand,vaccine,high,5,92,Broad
Thailand,Thailand,vaccine,high,6,92,Broad
Thailand,Thailand,vaccine,high,7,92,Broad
Thailand,Thailand,vaccine,high,8,89,Broad
Thailand,Thailand,vaccine,high,9,85,Broad
Thailand,Thailand,vaccine,high,10,84,Broad
Thailand,Thailand,vaccine,high,11,84,Broad
Thailand,Thailand,vaccine,low,1,76,Narrow
Thailand,Thailand,vaccine,low,2,77,Narrow
Thailand,Thailand,vaccine,low,3,77,Narrow
Thailand,Thailand,vaccine,low,4,78,Narrow
Thailand,Thailand,vaccine,low,5,79,Narrow
Thailand,Thailand,vaccine,low,6,80,Narrow
Thailand,Thailand,vaccine,low,7,81,Narrow
Thailand,Thailand,vaccine,low,8,74,Narrow
Thailand,Thailand,vaccine,low,9,69,Narrow
Thailand,Thailand,vaccine,low,10,69,Narrow
Thailand,Thailand,vaccine,low,11,69,Narrow
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
Thailand,Thailand,0,0,0,0,Country Belief
India,India,vaccine,high,1,90,Broad
India,India,vaccine,high,2,90,Broad
India,India,vaccine,high,3,90,Broad
India,India,vaccine,high,4,89,Broad
India,India,vaccine,high,5,89,Broad
India,India,vaccine,high,6,88,Broad
India,India,vaccine,high,7,87,Broad
India,India,vaccine,high,8,86,Broad
India,India,vaccine,high,9,87,Broad
India,India,vaccine,high,10,88,Broad
India,India,vaccine,high,11,87,Broad
India,India,vaccine,low,1,75,Narrow
India,India,vaccine,low,2,75,Narrow
India,India,vaccine,low,3,75,Narrow
India,India,vaccine,low,4,75,Narrow
India,India,vaccine,low,5,73,Narrow
India,India,vaccine,low,6,70,Narrow
India,India,vaccine,low,7,69,Narrow
India,India,vaccine,low,8,70,Narrow
India,India,vaccine,low,9,72,Narrow
India,India,vaccine,low,10,73,Narrow
India,India,vaccine,low,11,74,Narrow
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
India,India,0,0,0,0,Country Belief
Vietnam,Vietnam,vaccine,high,1,92,Broad
Vietnam,Vietnam,vaccine,high,2,92,Broad
Vietnam,Vietnam,vaccine,high,3,92,Broad
Vietnam,Vietnam,vaccine,high,4,92,Broad
Vietnam,Vietnam,vaccine,high,5,93,Broad
Vietnam,Vietnam,vaccine,high,6,93,Broad
Vietnam,Vietnam,vaccine,high,7,93,Broad
Vietnam,Vietnam,vaccine,high,8,93,Broad
Vietnam,Vietnam,vaccine,high,9,94,Broad
Vietnam,Vietnam,vaccine,high,10,96,Broad
Vietnam,Vietnam,vaccine,high,11,95,Broad
Vietnam,Vietnam,vaccine,low,1,81,Narrow
Vietnam,Vietnam,vaccine,low,2,80,Narrow
Vietnam,Vietnam,vaccine,low,3,80,Narrow
Vietnam,Vietnam,vaccine,low,4,80,Narrow
Vietnam,Vietnam,vaccine,low,5,81,Narrow
Vietnam,Vietnam,vaccine,low,6,81,Narrow
Vietnam,Vietnam,vaccine,low,7,81,Narrow
Vietnam,Vietnam,vaccine,low,8,80,Narrow
Vietnam,Vietnam,vaccine,low,9,83,Narrow
